	avg_B cell	avg_Dendritic cell	avg_Monocyte	avg_NK cell	avg_T cell
SEC14L1	0.20055311918258667	0.8115854859352112	0.42934155464172363	0.18942058086395264	0.15136295557022095
CD4	0.08355303108692169	1.253101110458374	0.9911566972732544	0.042781803756952286	0.33395835757255554
MNDA	0.2644055187702179	2.0479493141174316	2.3659627437591553	0.17627815902233124	0.23900152742862701
BCL2	0.48605793714523315	0.09922442585229874	0.06458909064531326	0.19033606350421906	0.5461397171020508
GPCPD1	0.2536673843860626	0.6496844291687012	0.8322031497955322	0.19681169092655182	0.19712156057357788
RP11.1143G9.4	0.1566973477602005	1.1000128984451294	2.3783814907073975	0.1322944462299347	0.25104883313179016
BID	0.17779310047626495	1.7757761478424072	0.8487148284912109	0.5494589805603027	0.30618366599082947
IL32	0.535126805305481	0.594226598739624	0.6015610694885254	1.025368094444275	2.229095935821533
PPP3CC	0.5527095198631287	0.28990164399147034	0.11434265226125717	0.553619921207428	0.42147096991539
PRKCA	0.050735555589199066	0.14754298329353333	0.07472456991672516	0.0866536870598793	0.3384949862957001
FES	0.08121096342802048	0.4002320170402527	0.47587528824806213	0.2630441188812256	0.07135964184999466
TBC1D4	0.03900385648012161	0.029272250831127167	0.03645272180438042	0.020557308569550514	0.27690428495407104
NEURL1	0.010675686411559582	0.6816194653511047	0.053021855652332306	0.014705943875014782	0.020139826461672783
NAIP	0.13173124194145203	0.33083540201187134	0.9608373641967773	0.10109803080558777	0.14294210076332092
S100Z	0.010850588791072369	0.46148768067359924	0.2619803547859192	0.0072647701017558575	0.022469697520136833
SVIP	0.5312264561653137	0.20951208472251892	0.1430758237838745	0.3805675506591797	0.8071638941764832
NPTN	0.037962038069963455	0.30620989203453064	0.3433230221271515	0.06583631038665771	0.06672278046607971
DPEP2	0.285915344953537	0.8868986368179321	0.37504905462265015	0.23451654613018036	0.25290369987487793
TCL1A	1.6250027418136597	0.20870260894298553	0.12165959179401398	0.08293358981609344	0.11201216280460358
TIMP2	0.03177304193377495	0.5432366132736206	0.7119254469871521	0.014169959351420403	0.05450575798749924
ITGAM	0.05746615305542946	0.1678646206855774	0.6910576820373535	0.7280272841453552	0.09344974160194397
NAGK	0.3817508816719055	1.3659169673919678	0.8185661435127258	0.26340872049331665	0.27030766010284424
CCL3L3	0.07721194624900818	0.49504438042640686	0.9821506142616272	0.3795582056045532	0.17798787355422974
ALOX5AP	0.8680586218833923	0.1392039954662323	0.5647206902503967	1.1409223079681396	0.6441659331321716
ENTPD1	0.2550896108150482	0.5220392942428589	0.629851758480072	0.028928523883223534	0.06259048730134964
TRGC1	0.025278016924858093	0.02955925278365612	0.026002323254942894	0.7504860758781433	0.22369149327278137
IGLC2	1.1119242906570435	0.11998246610164642	0.10153273493051529	0.09549577534198761	0.10741645097732544
C5orf56	0.2583085000514984	0.41699984669685364	0.13407033681869507	0.8826063871383667	0.35441628098487854
WDR11	0.304120808839798	0.946665346622467	0.32010266184806824	0.167094886302948	0.1503516584634781
FHIT	0.1340782791376114	0.08987707644701004	0.08948608487844467	0.17492306232452393	0.43069812655448914
RTN3	0.17789143323898315	1.1665117740631104	1.1115378141403198	0.46786022186279297	0.3648451864719391
NINJ1	0.083461232483387	1.0779590606689453	0.8283477425575256	0.2608613669872284	0.3575427234172821
GZMA	0.14203566312789917	0.11857197433710098	0.16971249878406525	2.3349714279174805	0.7180992960929871
CX3CR1	0.019545216113328934	1.103305697441101	0.5127130746841431	0.8625089526176453	0.08134766668081284
MPEG1	0.3388470709323883	1.5353562831878662	1.4711881875991821	0.05056620389223099	0.10727672278881073
UPP1	0.09346878528594971	0.6817663908004761	0.5662895441055298	0.552420437335968	0.42392417788505554
CMTM3	0.10880907624959946	0.5920378565788269	0.4923728406429291	0.6378563046455383	0.4701271653175354
C10orf54	0.414804071187973	2.096210479736328	1.681467056274414	1.0032784938812256	1.030005931854248
RSBN1	0.29839950799942017	0.23766791820526123	0.11736484616994858	0.4021984040737152	0.44199928641319275
TFEB	0.3229142427444458	0.32844147086143494	0.2393016368150711	0.08662967383861542	0.05554793030023575
LTB	2.335665225982666	1.8505315780639648	0.9555426239967346	1.0418108701705933	2.217468023300171
TMEM176B	0.030122807249426842	0.6691381931304932	0.41485148668289185	0.0	0.021491337567567825
ANXA2R	0.3565877676010132	0.23140567541122437	0.13709694147109985	0.6017905473709106	0.739348828792572
LY96	0.1954612135887146	1.1484897136688232	1.1404240131378174	0.05688023567199707	0.1632414013147354
PPM1N	0.11612975597381592	0.6567608714103699	0.03481603413820267	0.07274720072746277	0.10839462280273438
DOPEY2	0.3581141531467438	0.16833791136741638	0.09837762266397476	0.06533227115869522	0.07031005620956421
RARA	0.10988403111696243	0.9834718704223633	0.3745434880256653	0.16647429764270782	0.19160906970500946
HSBP1	0.3815930485725403	1.6473890542984009	1.220948338508606	0.4363303482532501	0.33640432357788086
SECTM1	0.012056153267621994	0.8251069188117981	0.22920788824558258	0.021713312715291977	0.02199598401784897
EBF1	0.3306623697280884	0.0	0.002531615551561117	0.0073315855115652084	0.004137415438890457
IL2RB	0.06507588922977448	0.03899769112467766	0.05458301305770874	1.8159805536270142	0.3029751181602478
HIST1H4C	0.705410361289978	0.24703742563724518	0.17850813269615173	0.7483327388763428	0.797465443611145
IL1B	0.06890765577554703	0.7564652562141418	1.3166979551315308	0.07338570803403854	0.137250155210495
GPR18	0.3725736737251282	0.029428036883473396	0.02332780696451664	0.11583001911640167	0.12779097259044647
AC079767.4	0.3124505579471588	0.019484743475914	0.005145312752574682	0.007389384787529707	0.006395281292498112
ARL4C	0.2735077142715454	0.359523743391037	0.3539063334465027	1.4736157655715942	1.0307843685150146
LEPROTL1	0.3440351188182831	1.069041132926941	0.735802412033081	0.8015596270561218	1.396561861038208
CD36	0.04699060693383217	0.49488455057144165	1.5371038913726807	0.05124043673276901	0.10310450941324234
FOLR3	0.0036943801678717136	0.029379727318882942	0.27622783184051514	0.0	0.003620099276304245
ADA	0.05313970148563385	1.2090564966201782	0.10908059775829315	0.4430970251560211	0.25937536358833313
FAM102A	0.15318067371845245	0.01998833380639553	0.04392703250050545	0.05075719952583313	0.48716652393341064
CD72	0.8113048672676086	0.019805192947387695	0.04034886136651039	0.1097978949546814	0.04510612040758133
MARCH1	1.2235102653503418	1.03762686252594	0.9074937105178833	0.05048736557364464	0.0853874534368515
HSPB1	0.4275852143764496	0.7508339881896973	0.23824059963226318	0.35890311002731323	0.849819540977478
MCEMP1	0.010784787125885487	0.02978275902569294	0.28449782729148865	0.0	0.008624257519841194
EAF1	0.06096126139163971	0.16845601797103882	0.3480703830718994	0.12421698123216629	0.08721523731946945
ADAM8	0.2095194160938263	0.19982215762138367	0.2827482521533966	0.988394558429718	0.2935183346271515
LINC00649	0.023022102192044258	0.030073098838329315	0.032143063843250275	0.007079123053699732	0.21530963480472565
LINC00861	0.11247637122869492	0.18796949088573456	0.100217804312706	0.9920846223831177	0.9301463961601257
PTPN4	0.2739834189414978	0.16001316905021667	0.08078018575906754	1.1226307153701782	0.7071875929832458
ZCCHC11	0.5208070874214172	0.11874207854270935	0.11960719525814056	0.31950274109840393	0.4878583550453186
KLRF1	0.033916302025318146	0.04002448916435242	0.0416993647813797	2.1939361095428467	0.1044313982129097
SLC24A4	0.008610289543867111	0.5564450025558472	0.3065739870071411	0.02219998836517334	0.022647211328148842
APLP2	0.6944020390510559	1.219377875328064	1.4553630352020264	0.5584301352500916	0.28933313488960266
CKB	0.0037120473571121693	0.5921658873558044	0.013045839965343475	0.0	0.009700569324195385
TKT	0.659984290599823	2.2312471866607666	2.0258967876434326	0.5966194868087769	0.8020823001861572
ZSCAN18	0.31679174304008484	0.029477858915925026	0.027295762673020363	0.25666525959968567	0.2827637791633606
IKZF3	0.6835021376609802	0.08835320174694061	0.04035200551152229	0.5129978060722351	0.3999069035053253
MS4A6A	0.07379204034805298	0.5728052854537964	1.9190421104431152	0.07396590709686279	0.1450992375612259
CKAP4	0.08349989354610443	0.20771220326423645	0.5407751798629761	0.029491260647773743	0.06538992375135422
BRI3	0.2902674078941345	1.804923176765442	1.2007224559783936	0.19567635655403137	0.3098963499069214
LRRK2	0.17484766244888306	0.6240113973617554	0.7750992774963379	0.02864670194685459	0.043684765696525574
PYHIN1	0.08383377641439438	0.049050573259592056	0.02333589270710945	1.402968406677246	0.40289053320884705
KLRB1	0.1839752197265625	0.230769082903862	0.20677639544010162	2.313929557800293	0.6683662533760071
TNIK	0.023173794150352478	0.06924010813236237	0.015487239696085453	0.32988303899765015	0.2820354700088501
BCL11A	0.9294578433036804	0.30753466486930847	0.1538611501455307	0.02174440398812294	0.059552282094955444
LILRA2	0.05643653869628906	1.3490732908248901	0.6292741298675537	0.013940326869487762	0.06852065771818161
CD300A	0.05715082585811615	1.391493320465088	0.42214101552963257	1.296982765197754	0.21602880954742432
TNFSF10	0.2838982939720154	1.496811866760254	0.885290801525116	0.3445090651512146	0.409784734249115
NELL2	0.054559770971536636	0.04950777441263199	0.053964801132678986	0.04287941753864288	0.49328649044036865
MEF2C	1.752002239227295	1.387591004371643	1.1442331075668335	0.1381213366985321	0.10333336144685745
DOCK5	0.01802058517932892	0.8588824272155762	0.29210883378982544	0.04428422823548317	0.033957164734601974
RHOG	0.5969228148460388	2.0500669479370117	1.3425127267837524	1.1529978513717651	0.8001457452774048
LINC00152	0.08278694748878479	0.6645325422286987	0.6202356815338135	0.4119878113269806	0.30582067370414734
PTGDR	0.015970569103956223	0.019396206364035606	0.01039243582636118	1.2328332662582397	0.13198481500148773
CD86	0.13571926951408386	0.9447096586227417	0.5858502984046936	0.028339611366391182	0.06529264152050018
CCL4	0.10015864670276642	0.2614372968673706	0.3397062420845032	1.784243106842041	0.3107674717903137
ALDH3B1	0.008981403894722462	0.7190082669258118	0.3006890118122101	0.02220001630485058	0.03260907158255577
MEGF9	0.07478174567222595	0.30985966324806213	0.627957820892334	0.11641496419906616	0.10359375923871994
PLPP5	1.1809319257736206	0.16875521838665009	0.0950363352894783	0.14542341232299805	0.13569007813930511
BTK	0.7911401391029358	0.9305102229118347	0.3931697607040405	0.021663760766386986	0.06954432278871536
GRAP2	0.21446089446544647	0.009833206422626972	0.05214652046561241	0.33488884568214417	0.5512264370918274
YBX3	0.37629345059394836	0.9079201817512512	1.0717060565948486	0.07273878902196884	0.23471024632453918
GATA3	0.0422636941075325	0.019407043233513832	0.035148464143276215	0.48428910970687866	0.4532555043697357
CD27	0.5248875617980957	0.17882408201694489	0.1387738287448883	0.21081040799617767	1.4278225898742676
RP11.693J15.5	0.6760774254798889	0.019649920985102654	0.006456771399825811	0.007303515449166298	0.013400162570178509
GIMAP1	0.1186373233795166	0.7970483303070068	0.4881540536880493	0.8898844718933105	0.9175606966018677
PLEKHF2	0.8530959486961365	0.37085989117622375	0.2287832796573639	0.10820275545120239	0.23756809532642365
RNF125	0.0988735482096672	0.14907316863536835	0.24077372252941132	0.7305608987808228	0.4399203360080719
SCML4	0.13136738538742065	0.02983587607741356	0.024588117375969887	0.15284933149814606	0.3195067346096039
CHCHD10	1.0894818305969238	1.7596756219863892	0.976331889629364	0.2263713926076889	0.7297745943069458
ACTN4	0.2644590437412262	0.5056191682815552	0.39097028970718384	0.975668728351593	0.2969416081905365
CYB561A3	1.3715239763259888	0.47074297070503235	0.2603137791156769	0.2993815541267395	0.2850324213504791
GNG7	0.8751556277275085	0.05096801742911339	0.06004766747355461	0.013864860869944096	0.07906051725149155
MAP3K8	0.3149811625480652	0.8956843018531799	0.3540661931037903	0.432826429605484	0.11010617762804031
SLC38A1	0.6289629936218262	0.0990666002035141	0.09368564188480377	0.6706355214118958	0.7138324975967407
RP11.660L16.2	0.22702978551387787	0.019691135734319687	0.05190444737672806	0.22463150322437286	0.32890641689300537
TLR10	0.600171685218811	0.05886827036738396	0.021983947604894638	0.02196461893618107	0.02399676851928234
CLEC4A	0.15599805116653442	1.0717217922210693	1.1950093507766724	0.07234424352645874	0.11498959362506866
AK5	0.02318507991731167	0.019582372158765793	0.014268997125327587	0.058228980749845505	0.19691306352615356
CD160	0.026914004236459732	0.029067883267998695	0.013049077242612839	1.4453740119934082	0.1479375958442688
SIRPA	0.017881013453006744	0.14825303852558136	0.39792144298553467	0.0	0.0345756933093071
TRIB1	0.048085376620292664	0.4008899927139282	0.3928890526294708	0.02221580594778061	0.03738173469901085
CD247	0.167169988155365	0.1683458685874939	0.13175341486930847	2.0306191444396973	1.046441912651062
SLC16A3	0.08741661161184311	0.99888676404953	0.6477569937705994	0.284738153219223	0.12139024585485458
PLXNC1	0.09385106712579727	0.6409722566604614	0.41702765226364136	0.02936464548110962	0.07019773125648499
LTBR	0.021743344143033028	0.4590584337711334	0.2848984897136688	0.0731225237250328	0.05100136995315552
C1orf21	0.010847263038158417	0.019582536071538925	0.0181489959359169	0.7477840185165405	0.09096170216798782
CAMK1	0.035452909767627716	1.1855634450912476	0.4664371609687805	0.08691094070672989	0.05853302776813507
TREM1	0.0255300123244524	0.18708185851573944	0.47066959738731384	0.014000657014548779	0.03441175818443298
PILRA	0.0362326055765152	1.9000433683395386	0.8978593349456787	0.035649508237838745	0.08030863106250763
AOAH	0.026891041547060013	0.8237966299057007	0.6760808229446411	0.6222309470176697	0.1479942947626114
IGHG3	0.2872768044471741	0.009674987755715847	0.0039818244986236095	0.014660612680017948	0.0060007646679878235
CD28	0.024651769548654556	0.0873679369688034	0.020531246438622475	0.021445559337735176	0.3119223117828369
CUX1	0.1663600206375122	1.3207653760910034	0.39766281843185425	0.13830506801605225	0.1791703999042511
FCER2	1.261936068534851	0.07005496323108673	0.0471416600048542	0.03658004850149155	0.03236425668001175
EPHX2	0.028413092717528343	0.0	0.01287745125591755	0.035597868263721466	0.2654852867126465
FHL3	0.024588437750935555	0.3365573287010193	0.2149084508419037	0.603338360786438	0.10191472619771957
ZEB2	0.5377234220504761	1.738077163696289	1.3263130187988281	0.9003246426582336	0.22908179461956024
CD3D	0.40676212310791016	0.5590177774429321	0.4192347824573517	0.35737544298171997	2.1588940620422363
IFI30	0.1387016773223877	2.0546133518218994	1.2699934244155884	0.04433809593319893	0.11283034086227417
CFP	0.10835729539394379	2.0121164321899414	1.6626311540603638	0.08853977173566818	0.25881293416023254
FGD2	0.5098251700401306	1.0264874696731567	0.38920485973358154	0.02828233875334263	0.06827553361654282
RASSF2	0.1494293510913849	0.4690750539302826	0.6042942404747009	0.02963307686150074	0.12234260141849518
OFD1	0.5908252596855164	0.18790796399116516	0.08812039345502853	0.5636084079742432	0.5106695890426636
SIDT2	0.32834139466285706	0.7547624111175537	0.15969648957252502	0.057689961045980453	0.09615538269281387
FAM198B	0.01431873720139265	0.3725880980491638	0.600174605846405	0.021258478984236717	0.02153838612139225
KLF4	0.26724234223365784	2.0372776985168457	1.720533013343811	0.16814279556274414	0.19219143688678741
ARRB1	0.023005500435829163	0.7113193273544312	0.3203705847263336	0.24738816916942596	0.0807352364063263
SIGLEC10	0.2118673026561737	1.4608826637268066	0.14102593064308167	0.057657353579998016	0.040711987763643265
NAP1L4	0.3882567286491394	0.580715000629425	0.21405312418937683	0.7942202687263489	0.785431981086731
PXN	0.06715968996286392	0.14899888634681702	0.35112065076828003	0.6839597821235657	0.3016521632671356
SLC2A14	0.19932615756988525	0.029457353055477142	0.06453794240951538	0.13887999951839447	0.3348836600780487
IL7R	0.23664267361164093	0.2102167308330536	0.21056467294692993	0.2741411328315735	1.5845714807510376
TSPAN13	0.8934269547462463	0.010223460383713245	0.019634515047073364	0.05775120481848717	0.02060568705201149
SCIMP	0.37602075934410095	1.2855589389801025	0.5077898502349854	0.11028053611516953	0.05876867473125458
S100A8	1.12501060962677	2.0699679851531982	2.65986704826355	1.0774385929107666	1.2090339660644531
FCGR3A	0.06695590913295746	2.3335373401641846	0.15409432351589203	1.8810192346572876	0.15032236278057098
HLA.DQA1	2.1616547107696533	2.119156837463379	1.271750569343567	0.24882753193378448	0.41588959097862244
FCRL3	0.5598006844520569	0.03927077725529671	0.027332354336977005	0.287041574716568	0.10043361037969589
APBB1	0.059687793254852295	0.009744803421199322	0.027369249612092972	0.10988609492778778	0.24377651512622833
CEP78	0.1058969646692276	0.16919834911823273	0.03906519338488579	0.605317234992981	0.14044401049613953
CD79A	2.4059066772460938	0.24794423580169678	0.15424585342407227	0.15550696849822998	0.2216099500656128
NCF1	1.7542091608047485	0.6386660933494568	1.5283910036087036	0.15257933735847473	0.5664186477661133
CATSPER1	0.014146911911666393	0.02979818359017372	0.3825054168701172	0.23413987457752228	0.017986401915550232
S100A12	0.1672249734401703	0.4827668070793152	2.2385287284851074	0.13185188174247742	0.20673243701457977
USP11	0.24888168275356293	0.15031161904335022	0.04149628430604935	0.25420016050338745	0.2600366473197937
ARID5B	0.6680863499641418	0.196944922208786	0.05314768850803375	0.3101683557033539	0.39100050926208496
IFNG	0.01599891483783722	0.0195563156157732	0.01552699413150549	0.5941178202629089	0.10891701281070709
RNF144B	0.06754672527313232	0.9363544583320618	0.44123736023902893	0.021913688629865646	0.04788113385438919
CHRM3.AS2	0.040303755551576614	0.009853054769337177	0.021933186799287796	0.03600045666098595	0.2828211188316345
FAM110A	0.12305143475532532	1.5469928979873657	0.34306660294532776	0.20579120516777039	0.19217559695243835
RALGPS2	1.2771121263504028	0.03955989331007004	0.030246691778302193	0.09399937838315964	0.06099114939570427
RNF149	0.16329318284988403	1.4761104583740234	0.6848645806312561	0.49036526679992676	0.39726880192756653
STAB1	0.010834855027496815	0.06925549358129501	0.3515152037143707	0.007404628675431013	0.017435746267437935
DOK2	0.1722816675901413	1.5052721500396729	0.7966096997261047	1.562986969947815	0.6651315093040466
ETS1	0.5727924704551697	0.11945117264986038	0.08071457594633102	0.9795563220977783	1.106598138809204
LGALS9	0.5879521369934082	1.879878044128418	0.9208059310913086	0.35054007172584534	0.23350420594215393
ATG3	0.39870330691337585	1.8767378330230713	1.041580319404602	0.46045437455177307	0.48124706745147705
AGTRAP	0.1346418857574463	0.9717685580253601	1.183793544769287	0.7967503666877747	0.26316511631011963
CCND2	0.10395356267690659	0.05935455858707428	0.07405927777290344	0.49184170365333557	0.3572140038013458
RHOH	1.0501517057418823	0.12904129922389984	0.10731274634599686	0.505591869354248	1.0485689640045166
CCDC88A	0.050245482474565506	0.7141307592391968	0.5723810195922852	0.021547706797719002	0.10626504570245743
FCGR2A	0.04619685187935829	0.8972300887107849	0.6186919808387756	0.043902140110731125	0.03781602159142494
ZAP70	0.14302104711532593	0.10912567377090454	0.10412381589412689	1.4368683099746704	0.7780585289001465
AP1S2	0.6421020030975342	2.0536203384399414	2.1651134490966797	0.49751487374305725	0.5967309474945068
PLEKHA1	0.2787792980670929	0.1489623337984085	0.07628374546766281	0.45362919569015503	0.3352866470813751
CCL3	0.16015471518039703	0.5723845362663269	1.230371356010437	1.0753774642944336	0.19498151540756226
RHOQ	0.19150269031524658	0.417684942483902	0.4000702500343323	0.05862617492675781	0.04580157995223999
PLA2G7	0.014519919641315937	0.09836529940366745	0.41720664501190186	0.021172882989048958	0.01631706766784191
EFHD2	0.21825577318668365	1.5459020137786865	1.2100846767425537	1.7861067056655884	0.4150463044643402
MTHFD2	0.0869690477848053	0.7948327660560608	0.3414578139781952	0.21312589943408966	0.16569533944129944
SULT1A1	0.07660369575023651	1.3002889156341553	0.9667709469795227	0.10207051038742065	0.18431665003299713
NCR3	0.3794228434562683	0.09059134125709534	0.05088767409324646	1.2604626417160034	0.3149975538253784
IFT57	0.8807342648506165	0.3676474690437317	0.09723308682441711	0.12309712916612625	0.20543250441551208
ZNF467	0.02314586192369461	0.37005579471588135	0.5621961355209351	0.03585515171289444	0.0906267911195755
TPD52	0.9439307451248169	0.029268460348248482	0.023122141137719154	0.32427629828453064	0.2110731452703476
CDC25B	0.3607361912727356	0.12904241681098938	0.08894229680299759	0.4863612651824951	0.7440520524978638
MSRB1	0.07963032275438309	0.6939791440963745	0.7220632433891296	0.14538152515888214	0.13502530753612518
ZFHX3	0.036028776317834854	0.2904015779495239	0.2788929045200348	0.06551599502563477	0.03179587051272392
STMN3	0.30324259400367737	0.10025988519191742	0.07447797805070877	0.11636106669902802	0.5416889190673828
SMC6	0.5236985087394714	0.1296515166759491	0.09159819781780243	0.16062860190868378	0.12338177859783173
IFNGR2	0.6215739250183105	1.409908413887024	0.8640227913856506	0.05707623437047005	0.1932338923215866
RP11.291B21.2	0.02713933400809765	0.01026466116309166	0.022165583446621895	0.029482081532478333	0.33926114439964294
ODF3B	0.12838956713676453	0.7861174941062927	0.8205167055130005	0.06500284373760223	0.08284778892993927
FCRL5	0.6691120266914368	0.0	0.011515123769640923	0.014392279088497162	0.011953153647482395
MPC1	0.23023782670497894	1.0903606414794922	0.5140327215194702	0.3937763273715973	0.36803293228149414
AES	1.3746023178100586	0.8513519167900085	0.645127534866333	1.6627873182296753	1.868245005607605
CDA	0.04470650479197502	1.3997421264648438	1.1423521041870117	0.03654340282082558	0.05247875303030014
LPAR6	0.04063114896416664	0.9383992552757263	0.4373701214790344	0.24257059395313263	0.3589487671852112
SNX10	0.6366978287696838	1.3874762058258057	0.9145045280456543	0.3343428373336792	0.19109982252120972
ICAM4	0.0036006474401801825	0.5627893805503845	0.04768747463822365	0.007253776304423809	0.017297429963946342
RETN	0.025241566821932793	0.22020956873893738	0.7506132125854492	0.0071480171754956245	0.08819396793842316
SUPT3H	0.06975135207176208	0.060082320123910904	0.03507143631577492	0.2168906331062317	0.3142971694469452
STRBP	0.6466068625450134	0.02969978377223015	0.018140578642487526	0.06512126326560974	0.11017945408821106
CRIP2	0.09604387730360031	0.04953715205192566	0.02865186519920826	0.05034672096371651	0.2319151908159256
CD244	0.028607692569494247	0.399091511964798	0.09916657954454422	0.6692160367965698	0.10658181458711624
TRBC1	0.2598205804824829	0.3124150037765503	0.2223915159702301	1.32785964012146	1.2729580402374268
CD40LG	0.03514367341995239	0.0	0.02588227018713951	0.007319795433431864	0.42689454555511475
ADRBK2	0.20465530455112457	0.6195152401924133	0.38099613785743713	0.05777527019381523	0.05323723331093788
CDKN1C	0.014186966232955456	1.4861962795257568	0.0262973140925169	0.014751126989722252	0.012384755536913872
CD24	0.8572400808334351	0.02917604148387909	0.011776133440434933	0.02896278165280819	0.01931188441812992
P2RY10	0.5171398520469666	0.12108413130044937	0.020426370203495026	0.06616412103176117	0.21448634564876556
SFXN1	0.13984356820583344	0.11740821599960327	0.07269439101219177	0.24803762137889862	0.398206889629364
METTL8	0.41335147619247437	0.2273809313774109	0.06987471133470535	0.05808620527386665	0.08539824932813644
HOTAIRM1	0.0922568142414093	0.9836776256561279	0.5322973132133484	0.2543668746948242	0.1568070352077484
CCR7	0.6229168772697449	0.1489509493112564	0.09013064205646515	0.10126260668039322	0.9492324590682983
GCA	0.3887360692024231	1.2740147113800049	1.3840501308441162	0.1004960909485817	0.21266894042491913
CD200	0.3628607392311096	0.0	0.005113083403557539	0.02875376120209694	0.021634815260767937
TLE1	0.3291495442390442	0.0	0.016946779564023018	0.33507248759269714	0.031847886741161346
RGL4	0.06561963260173798	0.25118815898895264	0.042978934943675995	0.40717434883117676	0.44009703397750854
IQGAP2	0.06404720991849899	0.6309050917625427	0.4748147130012512	0.6398525238037109	0.3116950988769531
C9orf72	0.13578346371650696	0.9252368211746216	0.5576555132865906	0.0579507052898407	0.11932100355625153
OAS1	0.2351376861333847	1.0431835651397705	0.22030852735042572	0.14022941887378693	0.0948556661605835
GSN	0.07552395761013031	0.2759964168071747	0.2370024472475052	0.7263662219047546	0.10852821916341782
COBLL1	0.41859036684036255	0.0	0.003913301508873701	0.007173484191298485	0.01189256738871336
PCDH9	0.3943823575973511	0.009920687414705753	0.005348252132534981	0.021417416632175446	0.016413483768701553
GZMK	0.11663352698087692	0.16017921268939972	0.10464470833539963	0.44745534658432007	0.5612729787826538
GPR171	0.025149399414658546	0.020258449018001556	0.011752653867006302	0.03660830110311508	0.28697454929351807
RP11.164H13.1	0.31137800216674805	0.020465558394789696	0.0051345438696444035	0.02206414006650448	0.01615951396524906
CST3	0.7630742788314819	2.5483498573303223	2.540268659591675	0.8382911682128906	0.8760370016098022
CXXC5	0.8859933018684387	0.06901460886001587	0.17378094792366028	1.017107605934143	0.11507118493318558
TMEM176A	0.02353338897228241	0.27170857787132263	0.25730517506599426	0.007288695778697729	0.0092903021723032
CD79B	2.3849287033081055	1.4047585725784302	0.21909840404987335	0.5303266644477844	0.3803319036960602
APOBEC3A	0.009005110710859299	0.9737566113471985	0.3844420909881592	0.04234332591295242	0.019723808392882347
MT1X	0.05980239063501358	0.1595563292503357	0.2914590537548065	0.16064496338367462	0.44528234004974365
PTPN7	0.2682609558105469	0.09965011477470398	0.1035715863108635	0.9575826525688171	0.5792509913444519
FGR	0.4660275876522064	1.9815903902053833	1.3233939409255981	1.61376953125	0.2707670331001282
MGST2	0.04350941255688667	0.5348631143569946	0.714575469493866	0.27762749791145325	0.16233821213245392
