	avg_B cell	avg_Dendritic cell	avg_Monocyte	avg_NK cell	avg_T cell
VEGFA	0.01042212825268507	0.0	0.1964196264743805	0.0	0.010656772181391716
S100A12	0.1672249734401703	0.4827668070793152	2.2385287284851074	0.13185188174247742	0.20673243701457977
NCAM1	0.003593441564589739	0.009792841039597988	0.001292712171562016	0.25715896487236023	0.0050433725118637085
SLCO3A1	0.025040488690137863	0.4912654161453247	0.38111746311187744	0.22541996836662292	0.1941596418619156
FAM110A	0.12305143475532532	1.5469928979873657	0.34306660294532776	0.20579120516777039	0.19217559695243835
RALGPS2	1.2771121263504028	0.03955989331007004	0.030246691778302193	0.09399937838315964	0.06099114939570427
FCGR1B	0.003584768855944276	0.1288793832063675	0.21318282186985016	0.0	0.00604591891169548
STAB1	0.010834855027496815	0.06925549358129501	0.3515152037143707	0.007404628675431013	0.017435746267437935
ETS1	0.5727924704551697	0.11945117264986038	0.08071457594633102	0.9795563220977783	1.106598138809204
RHOH	1.0501517057418823	0.12904129922389984	0.10731274634599686	0.505591869354248	1.0485689640045166
CCDC88A	0.050245482474565506	0.7141307592391968	0.5723810195922852	0.021547706797719002	0.10626504570245743
FCGR2A	0.04619685187935829	0.8972300887107849	0.6186919808387756	0.043902140110731125	0.03781602159142494
OSBPL5	0.0016493204748257995	0.13932403922080994	0.041710346937179565	0.49787431955337524	0.04316289722919464
SRC	0.023265274241566658	0.21781837940216064	0.11613565683364868	0.007116575725376606	0.006919409614056349
PLA2G7	0.014519919641315937	0.09836529940366745	0.41720664501190186	0.021172882989048958	0.01631706766784191
PLEKHG1	0.1849609613418579	0.0	0.0012521629687398672	0.0	0.00924695935100317
LIN7A	0.0035515751224011183	0.00990523025393486	0.13098587095737457	0.0	0.0018678456544876099
MYOF	0.005236634518951178	0.43544936180114746	0.09077601879835129	0.007260518614202738	0.012428462505340576
NOG	0.015688283368945122	0.010171033442020416	0.007837059907615185	0.014665147289633751	0.1355016976594925
TPD52	0.9439307451248169	0.029268460348248482	0.023122141137719154	0.32427629828453064	0.2110731452703476
RP11.291B21.2	0.02713933400809765	0.01026466116309166	0.022165583446621895	0.029482081532478333	0.33926114439964294
FCRL5	0.6691120266914368	0.0	0.011515123769640923	0.014392279088497162	0.011953153647482395
CDA	0.04470650479197502	1.3997421264648438	1.1423521041870117	0.03654340282082558	0.05247875303030014
LPAR6	0.04063114896416664	0.9383992552757263	0.4373701214790344	0.24257059395313263	0.3589487671852112
RETN	0.025241566821932793	0.22020956873893738	0.7506132125854492	0.0071480171754956245	0.08819396793842316
ICAM4	0.0036006474401801825	0.5627893805503845	0.04768747463822365	0.007253776304423809	0.017297429963946342
STRBP	0.6466068625450134	0.02969978377223015	0.018140578642487526	0.06512126326560974	0.11017945408821106
LAX1	0.08032342791557312	0.0	0.006514891982078552	0.23522821068763733	0.13322818279266357
CD40LG	0.03514367341995239	0.0	0.02588227018713951	0.007319795433431864	0.42689454555511475
CDKN1C	0.014186966232955456	1.4861962795257568	0.0262973140925169	0.014751126989722252	0.012384755536913872
CD24	0.8572400808334351	0.02917604148387909	0.011776133440434933	0.02896278165280819	0.01931188441812992
P2RY10	0.5171398520469666	0.12108413130044937	0.020426370203495026	0.06616412103176117	0.21448634564876556
L1TD1	0.02878090925514698	0.23989054560661316	0.007821132428944111	0.01478652935475111	0.010508148930966854
CCR7	0.6229168772697449	0.1489509493112564	0.09013064205646515	0.10126260668039322	0.9492324590682983
CD200	0.3628607392311096	0.0	0.005113083403557539	0.02875376120209694	0.021634815260767937
MACROD2	0.16738258302211761	0.0	0.0	0.0	0.004693593364208937
COBLL1	0.41859036684036255	0.0	0.003913301508873701	0.007173484191298485	0.01189256738871336
PCDH9	0.3943823575973511	0.009920687414705753	0.005348252132534981	0.021417416632175446	0.016413483768701553
GPR171	0.025149399414658546	0.020258449018001556	0.011752653867006302	0.03660830110311508	0.28697454929351807
RP11.164H13.1	0.31137800216674805	0.020465558394789696	0.0051345438696444035	0.02206414006650448	0.01615951396524906
TMEM176A	0.02353338897228241	0.27170857787132263	0.25730517506599426	0.007288695778697729	0.0092903021723032
CD79B	2.3849287033081055	1.4047585725784302	0.21909840404987335	0.5303266644477844	0.3803319036960602
APOBEC3A	0.009005110710859299	0.9737566113471985	0.3844420909881592	0.04234332591295242	0.019723808392882347
GNAQ	0.035238608717918396	0.5513103604316711	0.7859489321708679	0.042626794427633286	0.1703331619501114
PDLIM1	1.059484839439392	0.029803501442074776	0.03263144940137863	0.2248983383178711	0.08828730136156082
METRNL	0.008822258561849594	0.3378627300262451	0.25074973702430725	0.0947791039943695	0.03329363465309143
PRF1	0.09501170367002487	0.1768103539943695	0.08154314011335373	2.295091390609741	0.4378647804260254
PID1	0.016239535063505173	0.35914939641952515	0.5480916500091553	0.02965787798166275	0.04396219551563263
MARCO	0.01795014925301075	0.3045094311237335	0.2606973350048065	0.0	0.0132004888728261
RTKN2	0.0037591103464365005	0.0	0.0052363574504852295	0.0	0.0771465077996254
CXCR5	0.3008590638637543	0.0	0.011889847926795483	0.007399087771773338	0.026092175394296646
NCF2	0.08761455118656158	1.6194576025009155	1.202951431274414	0.04309653490781784	0.12045293301343918
TLR7	0.07425662130117416	0.1390046328306198	0.12347180396318436	0.0	0.007273682858794928
CD22	1.5349591970443726	0.08892819285392761	0.04428648203611374	0.028447791934013367	0.053407955914735794
ITK	0.0578608363866806	0.029930366203188896	0.024449899792671204	0.2624012529850006	0.5126488208770752
SH2D3A	0.16674916446208954	0.01956457830965519	0.01696793921291828	0.15282653272151947	0.22189241647720337
FNIP2	0.006798905320465565	0.4270229935646057	0.15490615367889404	0.08711376041173935	0.08563774079084396
SH3RF1	0.01096147857606411	0.27968525886535645	0.04788322001695633	0.0	0.014689594507217407
CYP27A1	0.0034875343553721905	0.0	0.10747137665748596	0.007369937840849161	0.004575902596116066
CHN2	0.010621072724461555	0.5303525924682617	0.3358270227909088	0.20445191860198975	0.07850098609924316
RP11.18H21.1	0.02474897913634777	0.010976145975291729	0.015635713934898376	0.058349572122097015	0.29822981357574463
IGLC5	0.20218846201896667	0.0	0.0	0.0	0.0013429174432531
IGHD	2.06390118598938	0.11852525919675827	0.07823446393013	0.04531010240316391	0.09813903272151947
SLC7A7	0.14555872976779938	1.6486897468566895	0.9958803653717041	0.06490042060613632	0.07339973747730255
SWAP70	1.084930658340454	0.50752854347229	0.16220852732658386	0.11660661548376083	0.06698324531316757
ZG16B	0.003430627752095461	0.20907266438007355	0.13146978616714478	0.014698856510221958	0.006739878561347723
ADGRE1	0.012252800166606903	0.7133986353874207	0.14222705364227295	0.01414105761796236	0.05409097671508789
P2RY13	0.010769952088594437	0.7045141458511353	0.48507481813430786	0.014364778995513916	0.04638628661632538
SIDT1.AS1	0.25427696108818054	0.0	0.005226089619100094	0.3454211950302124	0.2600548565387726
KCTD12	0.03176753222942352	0.6744940280914307	1.2052006721496582	0.028508054092526436	0.10381316393613815
NKG7	0.3481082022190094	0.8991969227790833	0.5211479067802429	2.603633403778076	0.8938437104225159
KIR2DL3	0.0071675414219498634	0.0	0.0012733910698443651	0.41641706228256226	0.01079334132373333
BLNK	0.7371719479560852	0.009904995560646057	0.020773805677890778	0.014279177412390709	0.029059456661343575
RASGRP3	0.5147903561592102	0.01984560303390026	0.01426784135401249	0.02932547964155674	0.03851355239748955
CD19	0.9351831078529358	0.029599202796816826	0.021850138902664185	0.028953909873962402	0.02937486581504345
XCL2	0.012631416320800781	0.028716955333948135	0.018414193764328957	1.4667372703552246	0.13173823058605194
MYCL	0.008680046536028385	0.1284850388765335	0.2938631772994995	0.0074443817138671875	0.03556336835026741
TRDC	0.07243937999010086	0.11984781920909882	0.07799223810434341	2.022783041000366	0.274829626083374
LILRB1	0.22087141871452332	1.1658576726913452	0.3516344428062439	0.05817430093884468	0.057217180728912354
GZMH	0.030949926003813744	0.11911093443632126	0.05385677516460419	1.2296661138534546	0.20961475372314453
RIN2	0.0033858176320791245	0.3690653145313263	0.2215069681406021	0.007141791749745607	0.011169688776135445
GPM6B	0.12261436879634857	0.029719622805714607	0.006484346464276314	0.10344585031270981	0.10624518245458603
LPCAT2	0.014234048314392567	0.8145402669906616	0.3183755576610565	0.00694252410903573	0.03760503605008125
FCGR1A	0.0052550784312188625	0.1474371999502182	0.4146612286567688	0.0	0.012399997562170029
FPR1	0.02139209769666195	0.47885969281196594	0.7171289920806885	0.028819862753152847	0.02898710034787655
PAX5	0.4557549059391022	0.029239574447274208	0.018370939418673515	0.013955618254840374	0.017360122874379158
CXCL8	0.13255128264427185	0.6426783204078674	1.4735370874404907	0.1539447158575058	0.15381336212158203
AKR1C3	0.007141449488699436	0.01940145157277584	0.009096668101847172	1.005542516708374	0.06007161736488342
BIRC7	0.0017065739957615733	0.23285964131355286	0.0026230125222355127	0.0	0.008285146206617355
RAB33A	0.040554847568273544	0.05831150710582733	0.006527801975607872	0.16024214029312134	0.09977967292070389
NMT2	0.0840509757399559	0.040379028767347336	0.02292984165251255	0.2992323935031891	0.42164260149002075
DHRS3	0.026243673637509346	0.029680747538805008	0.014302951283752918	0.38886913657188416	0.18159443140029907
SERPINB10	0.0	0.0	0.09350915998220444	0.0	0.00042040529660880566
RGS18	0.05597624555230141	1.259995460510254	0.8904626369476318	0.0073442598804831505	0.07188183814287186
LRP1	0.01585359126329422	0.4491852819919586	0.4974557161331177	0.014398650266230106	0.04073018208146095
MS4A4A	0.01383135374635458	0.9481089115142822	0.07905106991529465	0.013851183466613293	0.01845499500632286
CTC.523E23.11	0.16122515499591827	0.0	0.005114941857755184	0.2116529494524002	0.32499706745147705
WLS	0.003576705465093255	0.0	0.11431213468313217	0.0	0.0026862474624067545
CD2	0.1639193445444107	0.16276827454566956	0.1224597841501236	0.8810312151908875	1.4212274551391602
ALDH1A1	0.019527237862348557	0.0795399621129036	0.4627540409564972	0.014642057940363884	0.012858428061008453
RRAS	0.026731912046670914	0.6959905028343201	0.12194404006004333	0.050892990082502365	0.05747104808688164
RP11.428G5.5	0.28470125794410706	0.019380250945687294	0.011610053479671478	0.043978720903396606	0.003669649362564087
KLRD1	0.08849383890628815	0.09027161449193954	0.05616166442632675	2.354576587677002	0.37585631012916565
HRH2	0.012096695601940155	0.5375941395759583	0.24178235232830048	0.007288695778697729	0.08273693919181824
BTLA	0.3956284523010254	0.01065993495285511	0.009040145203471184	0.01479495782405138	0.06768523901700974
TCEA3	0.028477299958467484	0.029706010594964027	0.005166732240468264	0.02124163508415222	0.15645208954811096
BANK1	1.6267908811569214	0.03891267254948616	0.0529743991792202	0.05055940896272659	0.0673893541097641
FAM111B	0.11447926610708237	0.010251171886920929	0.0013541089138016105	0.007079123053699732	0.005794788710772991
ABCB4	0.2534125745296478	0.0	0.006477902643382549	0.0	0.010586105287075043
P2RX5	0.8552793264389038	0.04039878770709038	0.024677550420165062	0.02866354025900364	0.08259029686450958
SHTN1	0.007102285511791706	0.20753321051597595	0.35040217638015747	0.0	0.041751597076654434
IFITM1	0.2067854106426239	0.45424097776412964	0.09992063045501709	2.003464460372925	1.458036184310913
C1QA	0.017821166664361954	0.6638375520706177	0.027125844731926918	0.007314216811209917	0.0096328379586339
ADAP2	0.08612679690122604	0.8309555649757385	0.2660481333732605	0.01411441434174776	0.03361885994672775
FCRLA	1.0579451322555542	0.03963618725538254	0.02454449236392975	0.0217507965862751	0.027781793847680092
GZMB	0.07585260272026062	0.10062222182750702	0.09700588881969452	1.9675638675689697	0.16019970178604126
IGSF6	0.04448436573147774	1.5744624137878418	1.0879998207092285	0.04437413066625595	0.11429107189178467
CYBB	0.4808359146118164	1.7302460670471191	1.7455384731292725	0.0503571480512619	0.1038527637720108
CCDC65	0.007111025508493185	0.0	0.007671731989830732	0.17574186623096466	0.12373045086860657
IL18RAP	0.008999601006507874	0.019941022619605064	0.0052740005776286125	0.5919315814971924	0.03787902742624283
LINC01550	0.058440905064344406	0.08832802623510361	0.025755934417247772	0.03520555794239044	0.4053713083267212
GPBAR1	0.030468519777059555	1.5213565826416016	0.5473910570144653	0.021802008152008057	0.0417947992682457
EAF2	1.232183575630188	0.5288086533546448	0.1797569841146469	0.05058518797159195	0.09108742326498032
COL19A1	0.18496283888816833	0.0	0.0012958006700500846	0.0	0.004165703896433115
IGHM	2.2373504638671875	0.2592962384223938	0.22192034125328064	0.1608506441116333	0.2584550380706787
SNX22	0.5241569876670837	0.019920434802770615	0.028534550219774246	0.02913341484963894	0.039793651551008224
CMTM2	0.003655350999906659	0.009978930465877056	0.1600223183631897	0.0	0.005634022410959005
UBASH3A	0.024920370429754257	0.0294966883957386	0.00775060523301363	0.021158739924430847	0.253376305103302
SPOCK2	0.34197601675987244	0.13852056860923767	0.09662765264511108	0.5753530263900757	1.0356343984603882
DOK3	0.11271178722381592	0.46751952171325684	0.40145376324653625	0.014746342785656452	0.02101759985089302
GPM6A	0.10549529641866684	0.0	0.0012535576242953539	0.0	0.004168810322880745
HCAR3	0.01948387920856476	0.7970126271247864	0.22528651356697083	0.014838246628642082	0.01851540245115757
LINC01503	0.0052194539457559586	0.32975804805755615	0.19235968589782715	0.00706682400777936	0.00984073057770729
TGFBI	0.04818329960107803	1.0257792472839355	1.0745704174041748	0.020922809839248657	0.11641239374876022
C1orf220	0.11189059913158417	0.0	0.0026677970308810472	0.0	0.0060844626277685165
FASLG	0.003642614930868149	0.009701794944703579	0.002685698913410306	0.3581725060939789	0.0240816418081522
MARC1	0.0051907761953771114	0.0	0.16247494518756866	0.0	0.0022721567656844854
SIRPG	0.02069607935845852	0.039292316883802414	0.00658779451623559	0.02155064046382904	0.2675524652004242
TAGLN	0.06868948042392731	0.40697214007377625	0.06392686814069748	0.021617555990815163	0.024353936314582825
CEACAM3	0.0036998384166508913	0.30935630202293396	0.019269518554210663	0.00663071870803833	0.0026102964766323566
TLR4	0.012340421788394451	0.3495870530605316	0.3319867253303528	0.021360263228416443	0.014652550220489502
CLIC4	0.3098900318145752	0.07940462231636047	0.11634556204080582	0.0	0.010762491263449192
GNLY	0.30794277787208557	0.45920032262802124	0.38806337118148804	2.54567813873291	0.4988369643688202
CPNE5	0.2830404043197632	0.049321047961711884	0.03630466386675835	0.00728884432464838	0.013301785103976727
CTB.61M7.2	0.008726592175662518	0.11016274988651276	0.45553386211395264	0.021967189386487007	0.011447163298726082
CLEC4E	0.01074178609997034	0.040030587464571	0.729951024055481	0.0	0.017283421009778976
AL928768.3	0.11375182867050171	0.0	0.005269322078675032	0.007212179247289896	0.007431839592754841
CD163	0.008748254738748074	0.010657231323421001	0.39489269256591797	0.0	0.022083692252635956
CCDC141	0.14190539717674255	0.009858896024525166	0.005133396480232477	0.015007715672254562	0.08000394701957703
RORA	0.09640707075595856	0.050037506967782974	0.055763959884643555	0.8693338632583618	0.6736951470375061
PRSS23	0.003582938341423869	0.009658818133175373	0.00644964212551713	0.7735059857368469	0.0374138243496418
HLA.DOB	1.1097424030303955	0.06959407776594162	0.0367605946958065	0.021619146689772606	0.04542510211467743
OSCAR	0.014019083231687546	0.6727445125579834	0.5525012016296387	0.014444096945226192	0.04996732249855995
TCF7L2	0.01220841333270073	1.4435133934020996	0.18745137751102448	0.0591193251311779	0.04230723902583122
COL6A2	0.026598569005727768	0.009851265698671341	0.01028322521597147	0.11117091774940491	0.14315953850746155
SPI1	0.6915197372436523	2.2958247661590576	1.847464919090271	0.0744212418794632	0.1850096732378006
S100P	0.0037301138509064913	0.0	0.09440313279628754	0.007310220506042242	0.0046471464447677135
NRG1	0.00892768893390894	0.02004685439169407	0.3717571496963501	0.007220994681119919	0.013715855777263641
CST7	0.11137612909078598	0.13340657949447632	0.13079075515270233	2.2672548294067383	0.6123754978179932
CHST15	0.054322294890880585	0.5115073323249817	0.24316388368606567	0.0073442598804831505	0.006216192152351141
SERPINA1	0.14544443786144257	2.325765371322632	1.928231954574585	0.11011607944965363	0.19536587595939636
RP6.159A1.4	0.1253187656402588	0.290077805519104	0.406532883644104	0.02856919728219509	0.02689080312848091
ANPEP	0.01066082064062357	0.3645020127296448	0.43212977051734924	0.0	0.03639904782176018
LINC01215	0.35584431886672974	0.10973063856363297	0.015602300874888897	0.0799807533621788	0.13772590458393097
VPREB3	1.3116029500961304	0.009707706049084663	0.026258066296577454	0.013955618254840374	0.028549309819936752
CNTNAP2	0.1698022484779358	0.0	0.002662152284756303	0.0	0.003206640249118209
CBR3	0.075062096118927	0.05950131639838219	0.01038038544356823	0.014732150360941887	0.13476762175559998
ADTRP	0.013934304937720299	0.010121244005858898	0.010460563004016876	0.006939501501619816	0.1644541621208191
IPCEF1	0.024357009679079056	0.18779203295707703	0.18282388150691986	0.22540007531642914	0.27851903438568115
RBP7	0.03760126233100891	0.6934634447097778	1.32285475730896	0.01466893870383501	0.04528723284602165
KIR3DL1	0.0017947782762348652	0.0	0.0	0.28295984864234924	0.010891197249293327
FCRL2	0.6337444186210632	0.019940167665481567	0.013011990115046501	0.01422691997140646	0.012902691960334778
CREB5	0.005177920218557119	0.07006408274173737	0.3725965917110443	0.007467329502105713	0.026110703125596046
BEX2	0.2350284606218338	0.0397711917757988	0.02996014803647995	0.3071604371070862	0.3668654263019562
OSBPL10.AS1	0.1678697168827057	0.0	0.0013594141928479075	0.0	0.0013689856277778745
