	avg_B cell	avg_Dendritic cell	avg_Monocyte	avg_NK cell	avg_T cell
TEC	0.019720589742064476	0.010031826794147491	0.009106183424592018	0.014548090286552906	0.01059020683169365
MAP9	0.1000712439417839	0.0	0.005102571099996567	0.05849352478981018	0.07491332292556763
HTR2B	0.0016956161707639694	0.0	0.0	0.0	0.0013607009314000607
GZMK	0.11663352698087692	0.16017921268939972	0.10464470833539963	0.44745534658432007	0.5612729787826538
HESX1	0.003572275163605809	0.0	0.0038775322027504444	0.0	0.0013537706108763814
EPN2	0.055643949657678604	0.0	0.005130475852638483	0.007435225415974855	0.018229402601718903
GPR171	0.025149399414658546	0.020258449018001556	0.011752653867006302	0.03660830110311508	0.28697454929351807
IDO1	0.0017873442266136408	0.021111106500029564	0.00529191829264164	0.0	0.009203322231769562
TRPM4	0.005436937790364027	0.03000548668205738	0.07797064632177353	0.0	0.0141995744779706
HPGDS	0.0	0.0	0.001348821446299553	0.0	0.0037423770409077406
CD79B	2.3849287033081055	1.4047585725784302	0.21909840404987335	0.5303266644477844	0.3803319036960602
APOBEC3A	0.009005110710859299	0.9737566113471985	0.3844420909881592	0.04234332591295242	0.019723808392882347
TRAV21	0.0017364583909511566	0.0	0.0012749421875923872	0.0	0.0069763208739459515
PRF1	0.09501170367002487	0.1768103539943695	0.08154314011335373	2.295091390609741	0.4378647804260254
UGT2B17	0.006953238509595394	0.0	0.0	0.0	0.00039552641101181507
MARCO	0.01795014925301075	0.3045094311237335	0.2606973350048065	0.0	0.0132004888728261
CD6	0.17915746569633484	0.06869260966777802	0.07908017933368683	0.29907694458961487	0.8532339334487915
PIK3IP1	0.45573490858078003	0.43804121017456055	0.1827244758605957	0.40212076902389526	1.1400758028030396
IL5RA	0.0036089413333684206	0.0	0.0	0.0	0.0027481194119900465
CXCR5	0.3008590638637543	0.0	0.011889847926795483	0.007399087771773338	0.026092175394296646
NCF2	0.08761455118656158	1.6194576025009155	1.202951431274414	0.04309653490781784	0.12045293301343918
TLR7	0.07425662130117416	0.1390046328306198	0.12347180396318436	0.0	0.007273682858794928
CD22	1.5349591970443726	0.08892819285392761	0.04428648203611374	0.028447791934013367	0.053407955914735794
ITK	0.0578608363866806	0.029930366203188896	0.024449899792671204	0.2624012529850006	0.5126488208770752
SAMSN1	0.14260342717170715	0.8858591914176941	0.3081599473953247	0.16110599040985107	0.28469118475914
CD1A	0.027366600930690765	0.009744299575686455	0.023121004924178123	0.0	0.003959250170737505
ADRB2	0.08664575964212418	0.4683648645877838	0.15241150557994843	0.4370332658290863	0.11773781478404999
WNT7A	0.0035132677294313908	0.0	0.0063249957747757435	0.0	0.05141696706414223
CXCL10	0.0	0.15751229226589203	0.017497969791293144	0.0	0.001834594295360148
CTSG	0.0	0.0	0.0012701425002887845	0.0	0.0013480454217642546
CLIC2	0.0053401486948132515	0.257045179605484	0.038473475724458694	0.014732909388840199	0.04254458472132683
PRR5L	0.016009174287319183	0.2993992269039154	0.016815710812807083	0.24905352294445038	0.0609540194272995
STXBP6	0.001832361682318151	0.0	0.0051307035610079765	0.007284129038453102	0.0014205867191776633
CYP27A1	0.0034875343553721905	0.0	0.10747137665748596	0.007369937840849161	0.004575902596116066
PPFIBP1	0.06250777840614319	0.0	0.0050787716172635555	0.014999034814536572	0.014389609917998314
ZNF222	0.019771140068769455	0.0	0.010276440531015396	0.02213730849325657	0.018657350912690163
GPR183	0.5495204925537109	0.13813230395317078	0.32044851779937744	0.26283589005470276	0.655044436454773
IGHD	2.06390118598938	0.11852525919675827	0.07823446393013	0.04531010240316391	0.09813903272151947
P2RY13	0.010769952088594437	0.7045141458511353	0.48507481813430786	0.014364778995513916	0.04638628661632538
NKG7	0.3481082022190094	0.8991969227790833	0.5211479067802429	2.603633403778076	0.8938437104225159
SLC15A3	0.05714292451739311	0.47673922777175903	0.28551480174064636	0.014478442259132862	0.030157925561070442
REPS2	0.016250740736722946	0.049325115978717804	0.033904995769262314	0.0	0.00358934816904366
RASGRP3	0.5147903561592102	0.01984560303390026	0.01426784135401249	0.02932547964155674	0.03851355239748955
BARX2	0.0	0.0	0.0	0.0	0.0014256099238991737
CD19	0.9351831078529358	0.029599202796816826	0.021850138902664185	0.028953909873962402	0.02937486581504345
RASSF4	0.02890680730342865	0.5922467112541199	0.5257458686828613	0.36035609245300293	0.06462664157152176
TRDC	0.07243937999010086	0.11984781920909882	0.07799223810434341	2.022783041000366	0.274829626083374
CHI3L2	0.3280070424079895	0.03889662027359009	0.06782084703445435	0.7809587121009827	0.2262568473815918
EBI3	0.021464256569743156	0.009761250577867031	0.0	0.0	0.0
PLCH2	0.03982241451740265	0.009679518640041351	0.006494059227406979	0.058167826384305954	0.03605247288942337
SEC31B	0.02312067709863186	0.019680172204971313	0.025991983711719513	0.028711237013339996	0.04689992591738701
GZMH	0.030949926003813744	0.11911093443632126	0.05385677516460419	1.2296661138534546	0.20961475372314453
ICA1	0.0018004495650529861	0.0	0.018240155652165413	0.05103175342082977	0.02400854416191578
FPR1	0.02139209769666195	0.47885969281196594	0.7171289920806885	0.028819862753152847	0.02898710034787655
IGKC	2.073629856109619	0.9355834126472473	0.6938547492027283	0.5493014454841614	0.6114794015884399
CXCR2	0.00179186905734241	0.029679691419005394	0.03668695688247681	0.09544157981872559	0.005787672474980354
CD2	0.1639193445444107	0.16276827454566956	0.1224597841501236	0.8810312151908875	1.4212274551391602
BIRC3	1.2033785581588745	0.46503928303718567	0.24766872823238373	0.10926206409931183	0.5322779417037964
HHEX	0.7679408192634583	1.0415810346603394	0.4662676453590393	0.07984521985054016	0.0755547508597374
FAM124B	0.0	0.009874560870230198	0.0064364089630544186	0.0	0.004363655112683773
C11orf80	0.13768425583839417	0.019895512610673904	0.009026243351399899	0.03584260120987892	0.03417893499135971
KLRD1	0.08849383890628815	0.09027161449193954	0.05616166442632675	2.354576587677002	0.37585631012916565
KYNU	0.21561720967292786	0.8864170908927917	0.3706244230270386	0.00663071870803833	0.05402350425720215
BANK1	1.6267908811569214	0.03891267254948616	0.0529743991792202	0.05055940896272659	0.0673893541097641
GIPR	0.00347620970569551	0.0	0.0	0.007030258886516094	0.015291405841708183
RASA3	0.23984618484973907	0.3773552179336548	0.13033854961395264	0.5783657431602478	0.5443693399429321
IL17A	0.0	0.0	0.0	0.0	0.0017145539168268442
ABCB4	0.2534125745296478	0.0	0.006477902643382549	0.0	0.010586105287075043
MXD1	0.07052835822105408	0.279674768447876	0.368324875831604	0.12431217730045319	0.08467824012041092
P2RX5	0.8552793264389038	0.04039878770709038	0.024677550420165062	0.02866354025900364	0.08259029686450958
RASGRP2	1.1476622819900513	1.273885726928711	0.5480854511260986	0.8122240900993347	0.8839902281761169
ACAP1	1.224569320678711	0.36126136779785156	0.29729896783828735	1.6405609846115112	1.5954809188842773
CD7	0.21595582365989685	0.30608606338500977	0.25474289059638977	2.3454015254974365	1.5947949886322021
GZMB	0.07585260272026062	0.10062222182750702	0.09700588881969452	1.9675638675689697	0.16019970178604126
IGSF6	0.04448436573147774	1.5744624137878418	1.0879998207092285	0.04437413066625595	0.11429107189178467
BRSK2	0.0	0.0	0.0	0.0	0.0013377126306295395
SCN9A	0.0018314874032512307	0.0	0.007887890562415123	0.0	0.006123827770352364
KLRC4	0.0034242926631122828	0.019380250945687294	0.007764043752104044	0.11738245189189911	0.047672610729932785
TRPM6	0.0017513481434434652	0.0	0.0025258834939450026	0.0	0.00047167332377284765
RRP9	0.10731595754623413	0.20863749086856842	0.06778725981712341	0.12389559298753738	0.1320286989212036
NR4A3	0.012541048228740692	0.07928384095430374	0.033897221088409424	0.028987912461161613	0.029649440199136734
GALR1	0.003716625738888979	0.0	0.0012642501387745142	0.0	0.0023058606311678886
IL18RAP	0.008999601006507874	0.019941022619605064	0.0052740005776286125	0.5919315814971924	0.03787902742624283
ATHL1	0.20461143553256989	0.2101447433233261	0.09472564607858658	0.277614027261734	0.2646969258785248
NIPSNAP3B	0.05036765709519386	0.010121244005858898	0.005163216032087803	0.0	0.0069888196885585785
EAF2	1.232183575630188	0.5288086533546448	0.1797569841146469	0.05058518797159195	0.09108742326498032
IGHM	2.2373504638671875	0.2592962384223938	0.22192034125328064	0.1608506441116333	0.2584550380706787
ICOS	0.021293874830007553	0.04908019304275513	0.014226755127310753	0.02796041965484619	0.19582442939281464
UBASH3A	0.024920370429754257	0.0294966883957386	0.00775060523301363	0.021158739924430847	0.253376305103302
SPOCK2	0.34197601675987244	0.13852056860923767	0.09662765264511108	0.5753530263900757	1.0356343984603882
RAB27B	0.0106577193364501	0.0	0.0052047367207705975	0.21215307712554932	0.01958610862493515
CLC	0.0	0.0	0.0	0.0	0.0013587302528321743
CXCL9	0.0	0.020334841683506966	0.0028770463541150093	0.0	0.0009435781976208091
CCL5	0.36020421981811523	0.602977454662323	0.39488571882247925	1.8633710145950317	0.9933822154998779
FASLG	0.003642614930868149	0.009701794944703579	0.002685698913410306	0.3581725060939789	0.0240816418081522
CD96	0.1135304868221283	0.058837197721004486	0.06683439016342163	0.5444045662879944	0.6428102254867554
NOD2	0.007087833248078823	0.11757644265890121	0.13984321057796478	0.0073394146747887135	0.01831868849694729
ACP5	0.3983463644981384	0.16894467175006866	0.13414888083934784	0.13173766434192657	0.14794093370437622
MICAL3	0.3113788962364197	0.0199141688644886	0.014152709394693375	0.06525110453367233	0.06144595146179199
SIRPG	0.02069607935845852	0.039292316883802414	0.00658779451623559	0.02155064046382904	0.2675524652004242
CEACAM3	0.0036998384166508913	0.30935630202293396	0.019269518554210663	0.00663071870803833	0.0026102964766323566
PTPRCAP	0.003563446458429098	0.019474659115076065	0.010334075428545475	0.02157219499349594	0.011731825768947601
GFI1	0.0053339931182563305	0.00986182875931263	0.011813065968453884	0.09519132226705551	0.055862195789813995
IL2RA	0.037386175245046616	0.009649215266108513	0.002626643283292651	0.0073279449716210365	0.06393683701753616
NAALADL1	0.12647098302841187	0.13803206384181976	0.07268794625997543	0.33744052052497864	0.11037472635507584
MYB	0.0036040195263922215	0.0	0.03374067321419716	0.0	0.03307463973760605
GNLY	0.30794277787208557	0.45920032262802124	0.38806337118148804	2.54567813873291	0.4988369643688202
SMPD3	0.00879618525505066	0.04041600972414017	0.007692589890211821	0.029695065692067146	0.01984112150967121
FOXP3	0.0	0.0	0.0013114497996866703	0.007350453641265631	0.024043148383498192
ORC1	0.0018610532861202955	0.0	0.0	0.014313948340713978	0.002263756236061454
TREML2	0.07068830728530884	0.01016252301633358	0.005064389202743769	0.0	0.004957783035933971
LRMP	0.5481224656105042	0.5617703199386597	0.2602916955947876	0.3207067847251892	0.22184132039546967
DEPDC5	0.05903586000204086	0.060621198266744614	0.02588075026869774	0.03551831841468811	0.02948470041155815
KIR3DL2	0.0035115196369588375	0.00981870573014021	0.0012733910698443651	0.19921372830867767	0.023959603160619736
NTRK1	0.0018280766671523452	0.0	0.0012875747634097934	0.007344583980739117	0.0004945012042298913
SP140	0.5852150321006775	0.2699921131134033	0.06789599359035492	0.1739177256822586	0.21493037045001984
IL1A	0.0	0.009778588078916073	0.0038627665489912033	0.0	0.0
CST7	0.11137612909078598	0.13340657949447632	0.13079075515270233	2.2672548294067383	0.6123754978179932
CHST15	0.054322294890880585	0.5115073323249817	0.24316388368606567	0.0073442598804831505	0.006216192152351141
FOSB	1.3429932594299316	1.8814563751220703	1.898667335510254	1.1777883768081665	1.371947169303894
MMP9	0.0017856371123343706	0.0	0.010439776815474033	0.014364507980644703	0.003203009022399783
AZU1	0.005492006428539753	0.010070307180285454	0.053082749247550964	0.007115004118531942	0.003251568879932165
VPREB3	1.3116029500961304	0.009707706049084663	0.026258066296577454	0.013955618254840374	0.028549309819936752
CXCL11	0.0	0.010193846188485622	0.0027740541845560074	0.0	0.00046663207467645407
FZD3	0.008898543193936348	0.0306123998016119	0.006448142230510712	0.0142047218978405	0.032117441296577454
CREB5	0.005177920218557119	0.07006408274173737	0.3725965917110443	0.007467329502105713	0.026110703125596046
FCRL2	0.6337444186210632	0.019940167665481567	0.013011990115046501	0.01422691997140646	0.012902691960334778
MAN1A1	0.0463082529604435	0.13897864520549774	0.10278861224651337	0.11694031208753586	0.05563529580831528
HPSE	0.01815618760883808	0.0293832216411829	0.25059622526168823	0.00680940318852663	0.028033839538693428
ZNF286A	0.03068830817937851	0.0	0.006400716956704855	0.021461276337504387	0.02397572062909603
PRG2	0.0018194640288129449	0.0	0.0	0.0	0.0008786054677329957
P2RX1	0.05009717121720314	0.23012804985046387	0.06759612262248993	0.0	0.008046945556998253
IL12RB2	0.0	0.0	0.0012510759988799691	0.05130169540643692	0.01165351364761591
LCK	0.41473981738090515	0.19866499304771423	0.20397913455963135	1.619522213935852	1.728785753250122
LY9	0.48812830448150635	0.04872759431600571	0.02854529395699501	0.4259619414806366	0.525058925151825
C5AR2	0.012150411494076252	0.32038646936416626	0.0808795690536499	0.014705554582178593	0.009511522017419338
CCR10	0.01259236503392458	0.00960660632699728	0.01292675081640482	0.0	0.029458297416567802
P2RY2	0.0017854534089565277	0.15779295563697815	0.05967871472239494	0.0	0.0036088847555220127
QPCT	0.01628779247403145	0.12828709185123444	0.7492878437042236	0.014587831683456898	0.04036836326122284
APOL3	0.19653162360191345	0.47884422540664673	0.28687584400177	0.3870425224304199	0.43028947710990906
TRAT1	0.08528066426515579	0.058892447501420975	0.049632564187049866	0.07315866649150848	0.8366350531578064
BCL11B	0.08296428620815277	0.07811988890171051	0.05730610340833664	0.20397551357746124	0.7033144235610962
GGT5	0.0018114724662154913	0.0	0.007833153940737247	0.0	0.0014112417120486498
BHLHE41	0.056622520089149475	0.0	0.0	0.0	0.0
CDHR1	0.0	0.0	0.0	0.021993637084960938	0.0037070107646286488
BFSP1	0.0	0.0	0.0	0.007286187261343002	0.00365166156552732
ALOX5	0.6525730490684509	1.0078853368759155	0.45474499464035034	0.02765323594212532	0.08592192083597183
BMP2K	0.15357016026973724	0.13917893171310425	0.24838368594646454	0.014077798463404179	0.036862779408693314
MS4A1	2.2628297805786133	0.11827777326107025	0.1334248036146164	0.14756374061107635	0.15233032405376434
ALOX15	0.007171970792114735	0.0	0.0013042197097092867	0.0	0.005854808259755373
HOXA1	0.001823584083467722	0.029869910329580307	0.0012464511673897505	0.0	0.002265856135636568
FLT3LG	0.1537875086069107	0.31684210896492004	0.07501000910997391	0.2899817228317261	0.9256845712661743
TNFRSF4	0.02492574229836464	0.019626474007964134	0.02340448461472988	0.10862016677856445	0.14070338010787964
CCR5	0.0035691922530531883	0.00988676305860281	0.020614344626665115	0.021797729656100273	0.03635649010539055
PLA1A	0.001764332060702145	0.049959685653448105	0.02083330973982811	0.0	0.001703814254142344
KLRC3	0.00351144140586257	0.010023539885878563	0.0012958217412233353	0.03623063489794731	0.009487292729318142
TNFSF14	0.007166844327002764	0.030889073386788368	0.038703855127096176	0.16767840087413788	0.052490998059511185
PTGIR	0.018246658146381378	0.2786174714565277	0.1280127763748169	0.0	0.026091840118169785
FBXL8	0.016255464404821396	0.04938973858952522	0.03367965668439865	0.028992200270295143	0.07927782833576202
CTSW	0.18746119737625122	0.2178557962179184	0.18051858246326447	2.404379367828369	1.1101685762405396
